citing_doi	year	title	venue	authors
10.1038/s41598-024-57589-8	2024	Mutations overlying the miR172 target site of TOE-type genes are prime candidate variants for the double-flower trait in mei	Scientific Reports	Stefano Gattolin, Elisa Calastri, Maria Rosaria Tassone, Marco Cirilli
10.1099/ijsem.0.006496	2024	Mycovorax composti gen. nov., sp. nov., a member of the family Chitinophagaceae isolated from button mushroom compost	INTERNATIONAL JOURNAL OF SYSTEMATIC AND EVOLUTIONARY MICROBIOLOGY	Meghann Thai, Tina L. Bell, Michael A. Kertesz
10.1101/2024.03.18.585524	2024	NFIB influences progenitor competence in maturation of GABAergic neurons in mice	bioRxiv (Cold Spring Harbor Laboratory)	Ann Rose Bright, Yana Kotlyarenko, Florian Neuhaus, Diana Rodrigues, Chao Feng, Christian Peters, Ilaria Vitali, Elif Dönmez, Michael H. Myoga, Elena Dvoretskova, Christian Mayer
10.1016/j.ymthe.2024.06.034	2024	NKG2A genetic deletion promotes human primary NK cell anti-tumor responses better than an anti-NKG2A monoclonal antibody	Molecular Therapy	Ying Gong, Wilfred T.V. Germeraad, Xulin Zhang, Nisha Wu, Bo Li, Lynn Janssen, Zongzhong He, Marion J. Gijbels, Bodeng Wu, Birgit L. M. G. Gijsbers, Timo I. Olieslagers, Gerard M.J. Bos, Lei Zheng, Roel G. J. Klein Wolterink
10.1038/s41565-024-01668-4	2024	Nanoparticles for inducing Gaucher disease-like damage in cancer cells	Nature Nanotechnology	Chunyan Yue, Wenjing Lu, Shuxin Fan, Zhusheng Huang, Jiaying Yang, Hong Ying Dong, Xiaojun Zhang, Yuxin Shang, Wenjia Lai, Dandan Li, Tiejun Dong, Ahu Yuan, Jinhui Wu, Lifeng Kang, Yiqiao Hu
10.3390/microorganisms12122389	2024	Nanopore Sequencing Allows Recovery of High-Quality Completely Closed Genomes of All Cronobacter Species from Powdered Infant Formula Overnight Enrichments	Microorganisms	Narjol González‐Escalona, Hee Jin Kwon, Yi Chen
10.3390/birds5010005	2024	Nestling Diet of Two Sympatric Insectivorous Passerines in Different Habitats—A Metabarcoding Study	Birds	Daniel Höhn, Juan F. Masello, Marc N. Kümmel, Sven Griep, Alexander Goesmann, Petra Quillfeldt
10.1038/s41592-023-02145-x	2024	Neurodesk: an accessible, flexible and portable data analysis environment for reproducible neuroimaging	Nature Methods	Angela Renton, Thuy Thanh Dao, Tom Johnstone, Oren Civier, Ryan P. Sullivan, David White, Paris Lyons, Benjamin Slade, David F. Abbott, Toluwani Joan Amos, Saskia Bollmann, Saskia Bollmann, Andy Botting, Megan E. J. Campbell, Jeryn Chang, Thomas Close, Monika Dörig, Korbinian Eckstein, Gary F. Egan,
10.1093/brain/awae020	2024	Neurodevelopmental and synaptic defects in DNAJC6 parkinsonism, amenable to gene therapy	Brain	Lucia Abela, Lorita Gianfrancesco, Erica Tagliatti, Giada Rossignoli, Katy E Barwick, Clara Zourray, Kimberley M. Reid, Dimitri Budinger, Joanne Ng, John R. Counsell, Arlo Simpson, Toni S. Pearson, Simon Edvardson, Orly N Elpeleg, Frances M. Brodsky, Gabriele Lignani, Serena Barral, Manju A. Kurian
10.3389/fimmu.2024.1302489	2024	Neutrophil-derived Activin-A moderates their pro-NETotic activity and attenuates collateral tissue damage caused by Influenza A virus infection	Frontiers in Immunology	Georgios Divolis, Evgenia Synolaki, Athanasia Doulou, Ariana Gavriil, Christina C. Giannouli, Anastasia C. Apostolidou, Martyn L. Foster, Martin M. Matzuk, Panagiotis Skendros, Ioanna E. Galani, Paschalis Sideras
10.3389/fimmu.2024.1447608	2024	Neutrophil-fibroblast crosstalk drives immunofibrosis in Crohn’s disease through IFNα pathway	Frontiers in Immunology	Efstratios Gavriilidis, Georgios Divolis, Anastasia‐Maria Natsi, Nikolaos Kafalis, Dionysios Kogias, Christina Antoniadou, Evgenia Synolaki, Evgenios G. Pavlos, Marianna A. Koutsi, Stylianos Didaskalou, Evangelos Papadimitriou, Victoria Tsironidou, Ariana Gavriil, Vasileios P Papadopoulos, Marios Ag
10.3390/ijpb15030062	2024	New Variants in the Chloroplast Genome Sequence of Two Colombian Individuals of the Cedar Timber Species (Cedrela odorata L.), Using Long-Read Oxford Nanopore Technology	International Journal of Plant Biology	Jaime Simbaqueba, Gina A. Garzón-Martínez, Nicolás Castaño Arboleda
10.1016/j.scitotenv.2024.171851	2024	New sensitive tools to characterize meta-metabolome response to short- and long-term cobalt exposure in dynamic river biofilm communities	The Science of The Total Environment	Simon Colas, Benjamin Marie, Soizic Morin, Mathieu Milhe-Poutingon, Pierre Foucault, Siann Chalvin, Clémentine Gelber, Patrick Baldoni-Andrey, Nicholas Gurieff, Claude A Fortin, Séverine Le Faucheur
10.1016/j.indcrop.2024.118152	2024	Newly developed SSRs based genetic diversity patterns in trait specific populations of German chamomile (Matricaria chamomilla L.)	Industrial Crops and Products	Hari Sharan, Ajay Kumar, Satbeer Singh
10.1007/s00717-024-00580-5	2024	Next-Generation-Sequencing in der Augenheilkunde	Spektrum der Augenheilkunde	Julian Wolf, Clemens Lange, Thomas Reinhard, Günther Schlunck
10.3389/fpls.2024.1343073	2024	Nitrate and ammonium, the yin and yang of nitrogen uptake: a time-course transcriptomic study in rice	Frontiers in Plant Science	Pierre‐Mathieu Pélissier, Boris Parizot, Letian Jia, Alexa De Knijf, Vera Goossens, Pascal Gantet, Antony Champion, Dominique Audenaert, Wei Xuan, Tom Beeckman, Hans Motte
10.1038/s41556-024-01494-9	2024	Noncanonical inheritance of phenotypic information by protein amyloids	Nature Cell Biology	Matthew Eroglu, Tanner Zocher, Jacob McAuley, Rachel Webster, Maggie Z. X. Xiao, Bin Yu, Calvin A. Mok, W. Brent Derry
10.1093/ismejo/wrae199	2024	Nonkin interactions between Bacillus subtilis soil isolates limit the spread of swarming deficient cheats	The ISME Journal	Katarina Belcijan Pandur, Barbara Kraigher, Ana Tomac, Polonca Štefanič, Ines Mandić Mulec
10.21203/rs.3.rs-4943270/v1	2024	Novel Approaches to Reducing Gastric Cancer Risk through Electromagnetic Signal Treatment of Pork Meat and Its Effects on MAPK Pathway Modulation	Research Square	Elsa Easter Justine, Abdus Samad, Sanjeevram Dhandapani, Dongbin Lee, Yeon-Ju Kim
10.1101/2024.10.29.620824	2024	Novel hepatocyte-like liver organoids recapitulate crucial mature hepatic functions	bioRxiv (Cold Spring Harbor Laboratory)	Arif Ibrahim Ardisasmita, Indi P. Joore, Nicolas Lévy, Adam Myszczyszyn, Ary Marsee, Theo L. Sinnige, J. Ruiter, Sacha Ferdinandusse, Oksana Y. Dudaryeva, Emily Gruber, V. Daive, Riccardo Levato, Bart Spee, Monique M. A. Verstegen, Luc J. W. van der Laan, Edward E. S. Nieuwenhuis, Imre Firmin Schene
10.1038/s41586-024-07471-4	2024	Nuclear position and local acetyl-CoA production regulate chromatin state	Nature	Philipp Willnow, Aurelio A. Teleman
10.1038/s41419-024-06773-9	2024	O-GlcNAcylation controls pro-fibrotic transcriptional regulatory signaling in myofibroblasts	Cell Death and Disease	Ninon Very, Clémence Boulet, Céline Gheeraert, Alexandre Berthier, Manuel Johanns, Mohamed Bou Saleh, Loïc Guille, Fabrice Bray, Jean‐Marc Strub, Marie Bobowski, Francesco Paolo Zummo, Emmanuelle Vallez, Olivier Molendi‐Coste, Eloïse Woitrain, Sarah Cianférani, David Montaigne, Line Carolle Ntandja‐
10.1167/iovs.65.1.22	2024	Oncostatin M Reduces Pathological Neovascularization in the Retina Through Müller Cell Activation	Investigative Ophthalmology & Visual Science	Julian Rapp, Alban Hospach, Paula Liang, Melanie E. Schwämmle, Lisa M. Renz, Hansjürgen T. Agostini, Günther Schlunck, Felicitas Bucher
10.3389/978-2-8325-4590-4	2024	One Health Surveillance in Practice: Experiences of Integration among Human Health, Animal Health, Environmental Health, and Food Safety Sectors	Frontiers research topics	
10.1016/j.ymben.2024.09.005	2024	Optimized genome-wide CRISPR screening enables rapid engineering of growth-based phenotypes in Yarrowia lipolytica	Metabolic Engineering	Nicholas R. Robertson, Varun Trivedi, Brian Lupish, Adithya Ramesh, Yuna Aguilar, Stephanie Carrera, Sang Cheon Lee, Anthony Arteaga, Alexander Nguyen, Chase Lenert-Mondou, Marcus Harland‐Dunaway, Robert E. Jinkerson, Ian R. Wheeldon
10.1101/2024.06.20.599746	2024	Optimized genome-wide CRISPR screening enables rapid engineering of growth-based phenotypes in Yarrowia lipolytica	bioRxiv (Cold Spring Harbor Laboratory)	Nicholas R. Robertson, Varun Trivedi, Brian Lupish, Adithya Ramesh, Yuna Aguilar, Anthony Arteaga, Alexander Nguyen, Sang Cheon Lee, Chase Lenert-Mondou, Marcus Harland‐Dunaway, Robert E. Jinkerson, Ian R. Wheeldon
10.1007/s11103-024-01415-2	2024	Optimized transgene expression in the red alga Porphyridium purpureum and efficient recombinant protein secretion into the culture medium	Plant Molecular Biology	Alexander Hammel, Juliane Neupert, Ralph Bock
10.1128/jvi.00950-24	2024	Oral co-administration of Lactiplantibacillus plantarum 16 and Lacticaseibacillus rhamnosus P118 improves host defense against influenza A virus infection	Journal of Virology	MeiQing Han, Qi Lu, Di Wang, Kun Zhou, Chenghao Jia, Lin Teng, Azeguli Hamuti, Xianqi Peng, Yixiang Hu, Weifen Li, Min Yue, Yan Li
10.1093/ve/veae053	2024	Origins, diversity, and adaptive evolution of DWV in the honey bees of the Azores: the impact of the invasive mite Varroa destructor	Virus Evolution	Ana Rita Lopes, Matthew Low, Raquel Martín‐Hernández, Maria Alice Pinto, Joachim Rodrigues De Miranda
10.1186/s12974-024-03173-w	2024	PPARγ activation ameliorates cognitive impairment and chronic microglial activation in the aftermath of r-mTBI	Journal of Neuroinflammation	Andrew Pearson, Milica Koprivica, Max Eisenbaum, Camila Ortiz, Mackenzie Browning, Tessa Vincennie, Cooper Tinsley, MICHAEL J. MULLAN, Fiona Crawford, Joseph O. Ojo
10.3389/fimmu.2023.1332386	2024	PRDM16 regulates γδT17 cell differentiation via controlling type 17 program and lipid-dependent cell fitness	Frontiers in Immunology	Jinwoo Nah, Youngjin Lee, Rho Hyun Seong
10.1128/jvi.01215-24	2024	Pan-flavivirus analysis reveals sfRNA-independent, 3′ UTR-biased siRNA production from an insect-specific flavivirus	Journal of Virology	Benoît Besson, Gijs J. Overheul, Michael T. Wolfinger, Sandra Junglen, Ronald P. van Rij
10.1016/j.stem.2024.03.011	2024	Parasympathetic neurons derived from human pluripotent stem cells model human diseases and development	Cell stem cell	Hsueh‐Fu Wu, Kenyi Saito‐Diaz, Chia‐Wei Huang, Jessica L. McAlpine, Dong Eun Seo, D. Sumner Magruder, Mohamed Ishan, Harrison C. Bergeron, William H. Delaney, Fabio R. Santori, Smita Krishnaswamy, Gerald Warren Hart, Ya‐Wen Chen, Robert Jeff Hogan, Hong‐Xiang Liu, Natalia B. Ivanova, Nadja Zeltner
10.3389/fimmu.2024.1388272	2024	Partial hepatectomy accelerates colorectal metastasis by priming an inflammatory premetastatic niche in the liver	Frontiers in Immunology	Jost Luenstedt, Fabian Hoping, Reinhild Feuerstein, Bernhard Mauerer, Christopher Berlin, Julian Rapp, Lisa Marx, Wilfried Reichardt, Dominik von Elverfeldt, Dietrich Alexander Ruess, Dorothea Plundrich, Claudia Laessle, Andreas Jud, Hannes Philipp Neeff, Philipp Anton Holzner, Stefan Fichtner‐Feigl
10.3390/toxins16050209	2024	Peptide Toxins from Antarctica: The Nemertean Predator and Scavenger Parborlasia corrugatus (McIntosh, 1876)	Toxins	Erik Jacobsson, Adam A. Strömstedt, Håkan S. Andersson, Conxita Àvila, Ulf Göransson
10.1016/j.ecoenv.2024.116070	2024	Perinatal exposure to PFOS and sustained high-fat diet promote neurodevelopmental disorders via genomic reprogramming of pathways associated with neuromotor development	Ecotoxicology and Environmental Safety	Issam Hmila, Jaunetta Hill, Karim E. Shalaby, Khalid Ouararhni, Houari Abedsselem, Seyed Mohamad Sadegh Modaresi, Syed Waseem Bihaqi, Emily Marques, Anya Sondhi, Angela Lucas Slitt, Nasser H. Zawia
10.21203/rs.3.rs-5247300/v1	2024	Peripheral players and gut bacteria modulate inflammatory bowel disease phenotype in patients with primary sclerosing cholangitis	Research Square	André A. Santos, David Ruan Pires, Vanda Marques, Nicole Alesina, Elisa Herráez, Pavel Roudnický, Pedro Pereira Rodrigues, Ana Godinho‐Santos, Ana Bravo, Catarina F. Gouveia, Susana Saraiva, Luís Miguel Parreira Correia, Ricardo F. Crespo, J. D. Alves da Silva, Marilia L. Cravo, David Potěšil, Zbyně
10.1101/2024.01.22.576677	2024	Perturbing nuclear glycosylation in the mouse preimplantation embryo slows down embryonic growth	bioRxiv (Cold Spring Harbor Laboratory)	Sara Formichetti, Urvashi Chitnavis, Agnieszka Sadowska, Na Liu, Ana Bošković, Mathieu Boulard
10.1111/mec.17610	2024	Phylosymbiosis and Elevated Cancer Risk in Genetically Depauperate Channel Island Foxes	Molecular Ecology	Alexandra L. DeCandia, Jasmine Lu, Emily E. Hamblen, Lara J. Brenner, Julie L. King, Calypso N. Gagorik, Juliann Schamel, Stacy Baker, Francesca J. Ferrara, Melissa Booker, Andrew A. Bridges, C. Humberto Carrasco, Bridgett M. vonHoldt, Klaus‐Peter Koepfli, Jesús Eduardo Maldonado
10.7554/elife.89874.3	2024	Physiological and metabolic insights into the first cultured anaerobic representative of deep-sea Planctomycetes bacteria	eLife	Rikuan Zheng, Chong Wang, Rui Liu, Ruining Cai, Chaomin Sun
10.7554/elife.89874.2	2024	Physiological and metabolic insights into the first cultured anaerobic representative of deep-sea Planctomycetes bacteria	eLife	Rikuan Zheng, Chong Wang, Rui Liu, Ruining Cai, Chaomin Sun
10.1113/jp284805	2024	Piezo1 stretch‐activated channel activity differs between murine bone marrow‐derived and cardiac tissue‐resident macrophages	The Journal of Physiology	Ana Simón-Chica, Alexander Klesen, Ramona Emig, Andy Chan, Joachim Greiner, Dominic Grün, Achim Lother, Ingo Hilgendorf, Eva A. Rog‐Zielinska, Ursula Ravens, Peter Karl Kohl, Franziska Schneider‐Warme, Rémi Peyronnet
10.1016/j.ces.2024.121070	2024	Pilot-scale study of CO2 enrichment effects on anaerobic digestion performance	Chemical Engineering Science	Lucie Castel, G. Cazaudehore, Jean‐Baptiste Beigbeder, Rémy Guyoneaud, Christine Peyrelasse
10.1101/2024.06.08.598037	2024	Playbook Workflow Builder: Interactive Construction of Bioinformatics Workflows from a Network of Microservices	bioRxiv (Cold Spring Harbor Laboratory)	Daniel J. B. Clarke, John Erol Evangelista, Zhuorui Xie, Giacomo B. Marino, Mano Ram Maurya, Sumana Srinivasan, Keyang Yu, Varduhi Petrosyan, Matthew E. Roth, Miroslav Milinkov, Charles Hadley S. King, Jeet Kiran Vora, Jonathon Keeney, Christopher M. Nemarich, William Khan, Alexander Lachmann, Nashe
10.15698/mic2024.05.823	2024	Polyadenylated versions of small non-coding RNAs in Saccharomyces cerevisiae are degraded by Rrp6p/Rrp47p independent of the core nuclear exosome	Microbial Cell	Anusha Chaudhuri, Soumita Paul, Mayukh Banerjea, Biswadip Das
10.7554/elife.92345.3	2024	Polysaccharides induce deep-sea Lentisphaerae strains to release chronic bacteriophages	eLife	Chong Wang, Rikuan Zheng, Tianhang Zhang, Chaomin Sun
10.7554/elife.92345	2024	Polysaccharides induce deep-sea Lentisphaerae strains to release chronic bacteriophages	eLife	Chong Wang, Rikuan Zheng, Tianhang Zhang, Chaomin Sun
10.7554/elife.92345.2	2024	Polysaccharides induce deep-sea Lentisphaerae strains to release chronic bacteriophages	eLife	Chong Wang, Rikuan Zheng, Tianhang Zhang, Chaomin Sun
10.1111/fwb.14318	2024	Population genetic structure of the endemic sponge Lubomirskia baikalensis in Lake Baikal in the light of mass disease and mortality events	Freshwater Biology	Alena Yakhnenko, Yurij Bukin, Evgeniia I. Bondar, Igor Veniaminovich Khanaev, Sergei V. Kirilchik, Ilya G. Kondratov, В. Б. Ицкович
10.3389/fpls.2024.1304078	2024	Population genetics of Sida fallax Walp. (Malvaceae) in the Hawaiian Islands	Frontiers in Plant Science	Mersedeh Pejhanmehr, Michael Benjamin Kantar, Mitsuko Yorkston, Clifford W. Morden
10.1128/spectrum.00867-24	2024	Positive selection, genetic recombination, and intra-host evolution in novel equine coronavirus genomes and other members of the Embecovirus subgenus	Microbiology Spectrum	Jordan D. Zehr, Sergei L. Kosakovsky Pond, Stephen D. Shank, Holly C. McQueary, Jennifer K. Grenier, Gary R. Whittaker, Michael J. Stanhope, Laura B. Goodman
10.17537/2024.19.453	2024	Products of abortive transcription can prime synthesis of chimeric oligonucleotides	Mathematical Biology and Bioinformatics	K.S. Shavkunov, Natalia Markelova, Оlga Alikina, O.A. Glazunova, V.V. Panyukov, Nikolay P. Kolzhetsov, S.S. Kiselev, O.N. Ozoline
10.1128/aem.01317-24	2024	Prophylactic phage biocontrol prevents Burkholderia gladioli infection in a quantitative ex planta model of bacterial virulence	Applied and Environmental Microbiology	Philip Lauman, Jonathan J. Dennis
10.1371/journal.pone.0307750	2024	Prostaglandin D2 receptor 2 downstream signaling and modulation of type 2 innate lymphoid cells from patients with asthma	PLoS ONE	Christina Gress, Maximilian M. Fuchs, S. Carstensen-Aurèche, Meike Müller, Jens Michael Hohlfeld
10.1038/s41467-024-53706-3	2024	Prostaglandin E2-EP2/EP4 signaling induces immunosuppression in human cancer by impairing bioenergetics and ribosome biogenesis in immune cells	Nature Communications	Siwakorn Punyawatthananukool, Ryuma Matsuura, Thamrong Wongchang, Nao Katsurada, Tatsuaki Tsuruyama, Masaki Tajima, Yutaka Enomoto, Toshio Kitamura, Masahiro Kawashima, Masakazu Toi, Koji Yamanoi, Junzo Hamanishi, Shigeo Hisamori, Kazutaka Obama, Varodom Charoensawan, Dean Thumkeo, Shuh Narumiya
10.1007/978-1-0716-4152-1_14	2024	Proteogenomic Approaches for Diseasome Studies	Methods in molecular biology	Medhavi Pokhriyall, Nidhi Shukla, Tiratha Raj Singh, Prashanth Suravajhala
10.1101/2024.04.29.591643	2024	R-loops acted on by RNase H1 are a determinant of chromosome length-associated DNA replication timing and genome stability in Leishmania	bioRxiv (Cold Spring Harbor Laboratory)	Jeziel D. Damasceno, Emma M. Briggs, Marija Krasiļņikova, Catarina A. Marques, Craig T. Lapsley, Richard D. McCulloch
